id;cidade;area;quartos;banheiro;vagas;andar;animal;mobiliado;condominio;aluguel;taxas;seguro;total;alugado;relacao
8723;5;239;4;4;4;15;1;0;2027;5500;974;70;8571;1;1540
8724;5;180;2;3;2;9;1;0;2000;5900;604;75;8579;0;1652
8725;1;506;4;5;0;0;1;0;0;8000;452;132;8584;1;2240
8726;5;160;4;5;2;22;1;1;1200;6800;500;87;8587;0;1904
8727;1;400;4;6;4;15;1;0;1840;6000;668;80;8588;1;1680
8728;5;54;1;1;1;18;1;0;800;7500;192;96;8588;0;2100
8729;5;45;1;1;1;1;0;1;3000;5520;0;70;8590;0;1546
8730;5;45;1;1;1;1;0;1;3000;5520;0;70;8590;0;1546
8731;5;45;1;1;1;1;0;1;3000;5520;0;70;8590;1;1546
8732;5;45;1;1;1;1;0;1;3000;5520;0;70;8590;0;1546
8733;5;45;1;1;1;1;0;1;3000;5520;0;70;8590;1;1546
8734;5;45;1;1;1;1;0;1;3000;5520;0;70;8590;1;1546
8735;5;45;1;1;1;1;0;1;3000;5520;0;70;8590;0;1546
8736;5;45;1;1;1;1;0;1;3000;5520;0;70;8590;1;1546
8737;5;45;1;1;1;1;0;1;3000;5520;0;70;8590;1;1546
8738;5;54;1;1;1;1;0;1;1050;7200;250;92;8592;1;2016
8739;5;88;2;2;1;1;1;0;1200;7300;0;93;8593;1;2044
8740;5;183;4;3;4;3;1;0;2380;5950;192;76;8598;1;1666
8741;2;308;3;4;4;0;1;0;0;8000;478;121;8599;0;2240
8742;5;260;3;4;2;0;1;0;0;7609;876;115;8600;1;2131
8743;5;220;4;4;4;10;1;0;2200;5500;832;70;8602;1;1540
8744;5;223;3;4;3;0;1;0;2142;5500;880;83;8605;1;1540
8745;5;90;3;2;2;11;0;0;3160;5000;384;64;8608;0;1400
8746;5;85;2;2;2;7;0;0;900;7200;417;92;8609;0;2016
8747;5;100;3;2;6;0;1;0;0;7500;1000;113;8613;1;2100
8748;5;180;3;4;3;15;1;1;1441;6400;690;82;8613;0;1792
8749;5;600;3;2;2;0;1;0;0;7500;1000;113;8613;1;2100
8750;5;280;3;4;3;0;1;1;0;8000;500;121;8621;0;2240
8751;5;135;3;2;1;21;1;1;950;7500;77;96;8623;0;2100
8752;1;163;4;4;0;14;1;0;1005;7500;22;100;8627;1;2100
8753;5;94;3;2;2;12;0;0;1046;7150;341;91;8628;1;2002
8754;5;300;4;5;4;19;1;0;3150;3800;1630;49;8629;0;1064
8755;4;67;2;1;0;6;1;0;1700;6600;249;86;8635;1;1848
8756;5;138;3;3;2;17;1;0;1100;7070;382;90;8642;1;1980
8757;5;300;3;2;0;0;1;1;0;8300;217;125;8642;0;2324
8758;5;105;4;2;2;3;1;0;1659;6500;400;83;8642;1;1820
8759;1;840;5;6;5;0;1;0;0;8000;511;132;8643;0;2240
8760;5;254;4;4;3;7;1;1;1300;6780;478;86;8644;1;1898
8761;5;136;3;3;3;4;1;1;1970;6000;600;77;8647;1;1680
8762;5;93;2;1;2;19;0;0;1300;6800;460;87;8647;1;1904
8763;5;200;3;4;1;8;0;1;2200;6000;375;77;8652;0;1680
8764;4;133;1;2;1;6;1;1;1200;7000;367;91;8658;0;1960
8765;5;290;3;3;3;0;1;0;0;8000;542;121;8663;1;2240
8766;4;139;3;2;2;1;1;0;2047;6000;540;78;8665;1;1680
8767;5;130;2;2;2;3;1;0;1752;6200;634;79;8665;1;1736
8768;4;180;4;2;1;2;1;1;1955;6000;633;78;8666;1;1680
8769;4;320;3;2;0;5;0;0;2300;6000;292;78;8670;1;1680
8770;1;234;3;3;3;0;1;0;0;8200;340;135;8675;0;2296
8771;5;80;2;1;1;2;0;1;1036;7450;98;95;8679;1;2086
8772;1;206;4;3;2;4;1;0;1530;6500;565;87;8682;1;1820
8773;5;350;4;5;4;15;1;1;2700;4590;1334;59;8683;0;1285
8774;5;75;2;2;2;7;0;1;1600;6600;400;84;8684;0;1848
8775;5;300;2;3;2;8;0;1;3000;5120;500;65;8685;1;1434
8776;1;441;5;5;8;0;1;0;0;8000;553;132;8685;0;2240
8777;5;237;3;5;3;8;1;1;2200;5500;917;70;8687;0;1540
8778;5;195;3;4;3;0;1;0;0;8500;59;128;8687;0;2380
8779;5;300;5;4;5;0;1;0;0;8500;60;128;8688;0;2380
8780;5;200;4;7;4;0;1;1;0;8000;575;121;8696;0;2240
8781;2;350;4;6;6;0;1;0;1200;7330;55;111;8696;1;2052
8782;5;556;6;7;4;0;1;0;0;7500;1084;113;8697;1;2100
8783;5;200;3;3;2;7;0;1;2500;6000;125;77;8702;0;1680
8784;5;320;5;5;3;0;1;1;320;8000;267;121;8708;1;2240
8785;5;46;1;1;1;8;0;1;900;7600;118;97;8715;0;2128
8786;1;320;5;4;6;0;0;0;0;8000;584;132;8716;1;2240
8787;5;280;3;3;2;0;1;0;0;8000;600;121;8721;0;2240
8788;5;262;3;5;3;4;1;0;2130;5525;1000;71;8726;0;1547
8789;5;83;3;2;2;11;1;0;888;7521;221;96;8726;1;2106
8790;5;178;2;4;3;2;1;0;2580;6000;70;77;8727;1;1680
8791;4;289;3;2;1;6;1;0;3000;5000;667;65;8732;1;1400
8792;3;143;3;2;3;9;1;1;1950;6000;698;88;8736;0;1680
8793;5;144;3;4;3;4;1;1;856;7200;589;92;8737;1;2016
8794;1;400;3;3;6;0;1;0;1200;7200;218;119;8737;0;2016
8795;5;220;4;3;3;20;1;1;2080;5500;1092;70;8742;0;1540
8796;5;75;2;1;1;4;1;1;2065;6000;600;77;8742;0;1680
8797;5;336;4;4;6;0;1;0;0;7677;950;116;8743;1;2150
8798;5;240;3;2;0;7;1;1;1717;6500;444;83;8744;1;1820
8799;2;500;6;5;8;0;1;0;0;8000;625;121;8746;0;2240
8800;1;150;6;5;8;0;1;0;0;8000;625;132;8757;1;2240
8801;5;86;1;2;1;13;1;1;1800;6500;375;83;8758;0;1820
8802;5;146;3;4;3;4;1;0;2100;6000;584;77;8761;0;1680
8803;1;170;4;3;3;6;1;0;1800;6000;881;80;8761;0;1680
8804;5;320;4;2;2;0;1;1;0;8000;642;121;8763;0;2240
8805;5;200;4;4;3;2;1;1;3700;5000;0;64;8764;0;1400
8806;5;190;4;4;3;11;1;1;1780;6900;0;88;8768;0;1932
8807;5;153;4;3;3;3;1;0;2500;5500;700;70;8770;1;1540
8808;3;160;2;4;2;8;1;0;1500;7000;167;103;8770;1;1960
8809;4;145;3;2;1;3;1;0;2400;5800;500;75;8775;0;1624
8810;5;250;3;4;3;8;1;0;1610;6000;1089;77;8776;0;1680
8811;5;286;4;5;4;12;1;1;3150;4000;1580;51;8781;1;1120
8812;5;210;4;4;3;5;1;1;2800;5000;917;64;8781;1;1400
8813;4;205;2;2;0;12;1;1;1560;7000;132;91;8783;0;1960
8814;2;300;4;4;3;2;1;0;2300;6000;417;77;8794;0;1680
8815;5;400;3;5;4;11;1;0;3830;3500;1419;45;8794;1;980
8816;5;84;4;1;3;5;0;0;1914;6000;804;77;8795;0;1680
8817;5;225;4;5;4;10;1;1;1600;7106;0;91;8797;0;1990
8818;5;77;1;2;1;29;1;1;750;7740;209;99;8798;0;2167
8819;5;240;3;4;3;9;1;0;2100;5800;825;74;8799;0;1624
8820;2;400;4;6;3;0;1;0;1200;6800;700;103;8803;1;1904
8821;5;210;4;2;2;0;1;0;0;8000;684;121;8805;0;2240
8822;5;200;1;2;0;0;1;0;0;8000;700;121;8821;0;2240
8823;1;211;3;4;3;0;0;0;0;8400;292;138;8830;1;2352
8824;5;215;4;6;3;2;1;1;2100;5700;959;73;8832;0;1596
8825;5;65;2;2;1;15;0;1;1072;7500;165;96;8833;0;2100
8826;2;329;4;2;2;9;1;0;2040;6300;420;80;8840;1;1764
8827;1;240;4;4;2;3;1;1;590;8000;150;107;8847;0;2240
8828;5;200;3;4;2;10;1;0;1300;7000;459;89;8848;1;1960
8829;5;190;4;3;2;0;0;1;0;8311;415;125;8851;1;2327
8830;1;497;5;5;4;0;0;0;0;8000;720;132;8852;1;2240
8831;5;196;2;3;3;8;1;0;3210;5500;73;70;8853;0;1540
8832;5;253;3;3;4;3;1;0;3172;4500;1125;58;8855;1;1260
8833;5;215;4;4;2;10;0;0;1950;6000;834;77;8861;0;1680
8834;5;198;3;3;0;14;1;0;2070;6000;715;77;8862;1;1680
8835;5;480;4;7;5;0;1;0;0;7500;1250;113;8863;1;2100
8836;5;360;4;4;3;0;0;0;0;8000;750;121;8871;1;2240
8837;4;250;3;2;1;7;1;0;1642;6400;746;83;8871;0;1792
8838;1;300;5;3;3;0;1;0;0;8500;234;140;8874;0;2380
8839;5;250;3;3;1;9;1;0;2000;6500;292;83;8875;0;1820
8840;5;200;4;3;3;6;1;0;2600;5000;1212;64;8876;1;1400
8841;5;50;2;2;2;6;1;1;1720;7070;0;90;8880;0;1980
8842;5;208;3;3;3;13;1;0;2204;5960;641;76;8881;0;1669
8843;5;300;3;3;4;0;1;0;0;7900;862;119;8881;0;2212
8844;5;200;4;3;3;14;0;0;2400;6400;0;82;8882;1;1792
8845;1;120;3;4;3;8;1;1;2077;6000;726;80;8883;1;1680
8846;1;360;6;2;0;0;0;0;0;8000;752;132;8884;0;2240
8847;5;164;3;3;1;1;0;0;2389;6300;117;80;8886;1;1764
8848;5;180;4;3;2;5;1;0;2650;5500;667;70;8887;1;1540
8849;5;136;3;2;2;9;0;0;1650;6818;332;87;8887;1;1909
8850;5;200;3;3;3;3;1;0;3162;4790;876;61;8889;1;1341
8851;5;190;4;4;3;23;1;1;1100;7110;589;91;8890;1;1991
8852;5;300;4;4;2;0;1;0;0;8500;267;128;8895;0;2380
8853;5;380;5;7;4;0;1;0;0;8000;775;121;8896;1;2240
8854;2;284;4;3;3;4;1;0;2340;6000;483;77;8900;0;1680
8855;5;287;4;5;4;5;1;0;3311;3800;1744;49;8904;0;1064
8856;1;350;4;5;5;12;1;1;2500;5000;1341;67;8908;0;1400
8857;5;240;2;3;1;3;1;1;2300;6500;30;83;8913;0;1820
8858;5;442;5;6;6;0;1;0;0;7500;1301;113;8914;1;2100
8859;5;153;3;4;3;17;1;1;2000;6300;534;80;8914;0;1764
8860;1;160;4;4;3;12;0;1;1634;6500;696;87;8917;1;1820
8861;5;300;5;6;2;0;0;0;0;8000;800;121;8921;0;2240
8862;5;240;3;3;3;3;1;0;4132;3800;952;49;8933;0;1064
8863;5;218;4;4;4;3;0;0;2488;4930;1454;63;8935;0;1380
8864;5;334;3;3;8;0;1;0;0;8600;209;130;8939;0;2408
8865;5;170;2;3;3;6;0;1;2500;5950;417;76;8943;1;1666
8866;5;310;5;2;2;15;1;0;2800;5000;1084;64;8948;0;1400
8867;4;160;4;3;1;4;1;1;1900;6300;667;82;8949;0;1764
8868;5;240;3;4;2;0;1;0;1;8200;625;124;8950;0;2296
8869;5;376;3;3;7;0;1;0;0;8000;834;121;8955;1;2240
8870;5;103;3;2;2;4;1;1;1100;7550;209;96;8955;1;2114
8871;5;176;3;4;3;4;1;0;1600;6500;775;83;8958;1;1820
8872;3;400;3;4;5;0;1;1;0;8500;309;152;8961;0;2380
8873;5;220;3;4;3;2;0;0;2500;5150;1250;66;8966;1;1442
8874;5;140;2;3;4;10;1;1;2300;6170;417;79;8966;1;1728
8875;1;800;4;4;3;0;1;0;0;8000;834;132;8966;0;2240
8876;3;320;4;4;2;13;1;1;1500;4500;2900;66;8966;1;1260
8877;5;200;4;4;2;0;0;0;0;8000;850;121;8971;1;2240
8878;4;104;3;2;2;4;1;1;1549;7000;337;91;8977;0;1960
8879;5;140;3;3;2;3;1;0;2400;6000;500;77;8977;0;1680
8880;2;360;4;6;4;0;1;0;864;7700;300;116;8980;0;2156
8881;4;320;3;3;2;5;1;0;3300;4800;820;62;8982;0;1344
8882;5;78;2;2;1;2;1;1;1250;7250;390;92;8982;1;2030
8883;4;110;2;2;1;6;1;1;2500;5000;1417;65;8982;0;1400
8884;1;1000;5;4;3;15;1;0;1255;7000;634;94;8983;1;1960
8885;5;150;3;2;1;7;1;1;1843;6715;340;86;8984;0;1880
8886;5;105;3;2;2;2;1;0;1320;7300;275;93;8988;0;2044
8887;5;270;3;4;4;4;1;1;3200;4800;928;61;8989;0;1344
8888;5;190;3;3;1;3;1;0;2150;6300;459;80;8989;1;1764
8889;4;180;3;3;0;7;1;1;916;7600;378;98;8992;0;2128
8890;5;131;4;4;3;1;0;1;2100;6000;818;77;8995;0;1680
8891;5;400;5;5;5;0;1;0;0;6400;2500;97;8997;0;1792
8892;5;200;3;3;2;12;1;0;2000;6500;417;83;9000;1;1820
8893;4;180;3;3;1;4;1;1;2300;6500;117;84;9001;1;1820
8894;5;192;3;3;3;16;1;1;1790;6500;630;83;9003;0;1820
8895;5;185;2;3;3;8;1;0;2600;5500;834;70;9004;1;1540
8896;5;216;3;4;2;10;1;0;3400;4675;870;60;9005;1;1309
8897;5;400;10;9;8;0;1;0;0;8330;550;126;9006;0;2332
8898;5;248;3;4;3;10;1;0;2200;6000;742;77;9019;0;1680
8899;5;370;4;4;3;0;1;0;0;7900;1000;119;9019;1;2212
8900;3;120;3;3;0;7;1;1;1126;7500;284;110;9020;0;2100
8901;5;377;5;4;3;0;1;0;0;8000;900;121;9021;1;2240
8902;5;87;1;1;2;14;1;1;870;7900;150;101;9021;1;2212
8903;4;235;4;3;1;8;0;1;2500;5950;500;77;9027;1;1666
8904;4;170;4;5;0;10;1;0;1200;7100;639;92;9031;0;1988
8905;5;200;3;2;4;0;1;0;0;8500;407;128;9035;1;2380
8906;5;346;4;4;4;6;1;0;2200;4080;2704;52;9036;0;1142
8907;5;280;4;4;3;17;1;1;2400;6553;0;84;9037;0;1835
8908;5;378;5;5;4;4;1;0;4000;3000;2000;39;9039;1;840
8909;5;230;4;3;4;17;0;1;2217;6000;745;77;9039;0;1680
8910;5;288;4;6;4;1;1;0;3634;4200;1155;54;9043;0;1176
8911;5;238;4;4;3;1;0;0;2765;5000;1220;64;9049;1;1400
8912;5;600;4;5;6;0;1;0;0;6000;3000;51;9051;0;1680
8913;5;110;2;4;2;2;1;1;2100;6375;500;81;9056;0;1785
8914;5;63;1;1;1;9;0;1;1283;7400;286;94;9063;0;2072
8915;3;457;6;6;2;0;1;1;0;8500;417;152;9069;1;2380
8916;2;650;5;4;8;0;1;1;0;8500;442;128;9070;1;2380
8917;5;210;3;4;4;2;0;0;1990;6375;625;81;9071;0;1785
8918;5;380;3;4;4;0;1;0;0;8000;952;121;9073;0;2240
8919;5;200;4;4;3;9;1;1;2800;5000;1211;64;9075;1;1400
8920;5;200;4;5;3;7;0;0;2750;6000;250;77;9077;1;1680
8921;5;271;3;3;2;0;1;0;0;8000;959;121;9080;0;2240
8922;4;250;4;3;2;6;1;0;2870;5300;852;69;9091;1;1484
8923;5;260;3;5;3;3;1;0;4400;4500;134;58;9092;1;1260
8924;5;220;3;4;3;8;1;0;2021;6000;996;77;9094;0;1680
8925;5;230;3;4;3;7;1;0;3500;4700;834;60;9094;0;1316
8926;5;265;3;3;0;0;1;0;0;8500;475;128;9103;0;2380
8927;3;125;3;2;2;3;1;1;1000;7700;292;113;9105;1;2156
8928;5;350;4;4;0;0;1;0;0;8000;989;121;9110;1;2240
8929;5;250;3;3;2;7;1;1;2750;5500;792;70;9112;0;1540
8930;5;165;3;2;2;8;1;1;1750;6500;779;83;9112;0;1820
8931;5;300;3;2;2;0;1;1;0;8820;163;133;9116;1;2470
8932;5;450;8;5;5;0;1;0;0;8000;1000;121;9121;1;2240
8933;5;240;3;3;4;0;1;1;0;8000;1000;121;9121;0;2240
8934;2;269;4;5;0;12;1;0;3000;5100;963;65;9128;1;1428
8935;2;330;4;6;6;0;1;1;680;8000;328;121;9129;0;2240
8936;5;320;3;5;3;0;1;0;0;9000;0;136;9136;0;2520
8937;5;500;4;4;3;0;1;0;0;9000;0;136;9136;0;2520
8938;5;180;5;3;2;0;0;0;0;9000;0;136;9136;0;2520
8939;5;400;6;6;8;15;1;1;3000;4335;1750;55;9140;0;1214
8940;5;310;2;6;3;11;0;0;2300;6000;764;77;9141;0;1680
8941;3;400;4;2;2;15;1;1;2250;6300;500;92;9142;1;1764
8942;5;178;4;3;2;5;1;0;1700;6700;660;85;9145;0;1876
8943;1;350;7;5;5;0;1;0;0;9000;0;148;9148;1;2520
8944;1;420;4;4;5;0;1;0;0;9000;0;148;9148;1;2520
8945;5;580;6;6;6;0;1;0;0;6960;2084;105;9149;1;1949
8946;5;236;4;5;5;5;1;0;2827;5000;1261;64;9152;1;1400
8947;5;240;4;4;4;22;1;0;1980;6672;417;85;9154;1;1868
8948;4;160;3;2;1;3;1;1;2000;6700;367;87;9154;1;1876
8949;5;158;4;4;3;3;1;0;2100;6600;375;84;9159;0;1848
8950;5;158;4;4;3;5;1;0;2100;6600;375;84;9159;0;1848
8951;5;500;3;3;5;0;1;0;0;8500;534;128;9162;0;2380
8952;5;556;4;5;7;0;1;0;0;7000;2059;106;9165;1;1960
8953;5;172;4;5;3;9;1;0;2655;5500;943;70;9168;1;1540
8954;4;310;3;2;0;5;0;0;2500;6000;595;78;9173;1;1680
8955;5;255;3;4;2;10;1;1;2600;6000;500;77;9177;1;1680
8956;5;250;4;4;2;17;1;1;2600;6000;500;77;9177;1;1680
8957;5;237;4;4;4;4;1;0;3100;4990;1031;64;9185;1;1397
8958;5;146;3;3;3;11;0;0;1655;7000;442;89;9186;1;1960
8959;4;121;1;1;0;1;1;0;2000;6800;300;88;9188;1;1904
8960;4;180;3;2;2;10;0;0;2000;7000;100;91;9191;0;1960
8961;4;160;3;2;1;1;1;0;2300;3150;3700;41;9191;0;882
8962;5;100;2;3;3;0;1;1;1200;7650;250;97;9197;0;2142
8963;5;462;4;6;4;0;1;1;0;8000;1081;121;9202;0;2240
8964;5;150;3;3;8;0;1;0;0;8000;1084;121;9205;1;2240
8965;2;200;4;5;2;0;0;0;1000;8000;84;121;9205;0;2240
8966;5;237;4;3;4;4;0;0;3100;5000;1042;64;9206;0;1400
8967;4;260;4;3;1;11;1;1;2585;5500;1052;71;9208;1;1540
8968;5;352;4;4;4;0;0;1;0;8600;479;130;9209;1;2408
8969;5;162;3;3;2;4;1;0;1756;7000;367;89;9212;0;1960
8970;5;130;3;2;1;8;0;1;1200;7500;417;96;9213;0;2100
8971;5;260;4;4;6;22;1;1;2480;5500;1167;70;9217;0;1540
8972;2;350;4;5;4;0;1;0;680;8000;417;121;9218;0;2240
8973;5;220;3;5;4;10;1;0;2250;6800;84;87;9221;0;1904
8974;5;208;3;2;1;5;1;0;1749;7000;384;89;9222;1;1960
8975;5;210;3;3;2;5;1;0;2970;5500;690;70;9230;1;1540
8976;3;290;5;5;3;4;0;0;3500;5600;49;82;9231;0;1568
8977;5;160;4;3;3;3;1;0;1600;7000;542;89;9231;1;1960
8978;5;305;2;3;0;10;1;0;3500;5000;667;64;9231;0;1400
8979;5;194;4;6;4;6;0;0;940;8189;0;104;9233;0;2293
8980;1;300;4;4;4;17;1;1;1200;7500;436;100;9236;1;2100
8981;5;180;3;2;1;23;1;0;1850;7000;299;89;9238;0;1960
8982;5;190;4;4;3;17;1;0;2263;6000;899;77;9239;1;1680
8983;1;250;4;4;6;7;1;0;300;8000;834;107;9241;1;2240
8984;5;180;3;3;4;27;1;0;1800;6500;859;83;9242;1;1820
8985;5;185;3;3;3;20;1;0;2670;5600;907;71;9248;0;1568
8986;4;130;3;2;2;5;1;0;2250;6500;415;84;9249;0;1820
8987;5;280;3;3;7;0;1;0;0;8670;450;131;9251;0;2428
8988;5;200;3;4;3;8;1;0;1700;6800;667;87;9254;0;1904
8989;4;150;3;1;2;2;1;0;3290;5200;710;68;9268;0;1456
8990;5;120;2;3;2;20;1;0;2000;7000;180;89;9269;0;1960
8991;5;330;4;5;5;22;0;0;4711;4500;0;58;9269;0;1260
8992;5;202;4;4;3;13;1;0;2200;6000;1000;77;9277;0;1680
8993;5;350;3;5;4;13;1;0;4000;3490;1750;45;9285;1;977
8994;5;127;3;3;2;17;0;1;1775;7000;421;89;9285;1;1960
8995;5;320;3;3;4;0;1;0;0;8000;1167;121;9288;0;2240
8996;2;600;5;5;4;0;1;0;3300;5000;916;76;9292;0;1400
8997;5;120;3;3;2;23;0;0;1500;7300;400;93;9293;0;2044
8998;5;280;4;4;2;5;1;0;4200;4000;1042;51;9293;0;1120
8999;5;241;4;4;3;3;1;0;2851;5525;848;71;9295;1;1547
9000;1;193;4;2;2;0;1;0;0;8900;255;146;9301;1;2492
9001;5;141;3;3;2;3;1;0;1100;7935;167;101;9303;1;2222
9002;5;161;1;2;2;10;0;0;2162;7000;54;89;9305;1;1960
9003;3;197;3;2;3;3;1;0;1780;7000;425;103;9308;0;1960
9004;1;201;4;4;4;7;1;0;1800;7300;113;98;9311;0;2044
9005;5;210;4;4;4;8;0;0;3000;5000;1250;64;9314;1;1400
9006;5;230;3;4;2;12;1;1;2662;5900;680;75;9317;0;1652
9007;5;30;4;4;2;0;1;1;0;5000;4247;76;9323;1;1400
9008;5;298;4;6;5;0;1;1;0;8450;750;128;9328;0;2366
9009;5;530;4;6;4;11;1;0;4310;2569;2417;33;9329;1;719
9010;5;209;4;4;3;7;0;0;4300;3900;1084;50;9334;1;1092
9011;5;215;3;4;2;9;0;0;1800;7000;450;89;9339;1;1960
9012;1;570;5;6;7;0;1;1;0;8330;873;137;9340;1;2332
9013;1;159;3;3;3;7;1;1;2000;7100;150;95;9345;0;1988
9014;4;96;2;2;2;7;1;1;1320;7500;434;97;9351;1;2100
9015;4;80;2;2;1;9;0;1;3908;5000;380;65;9353;1;1400
9016;4;160;3;2;1;4;1;1;1957;6800;513;88;9358;0;1904
9017;5;200;4;5;3;1;0;0;2800;5500;997;70;9367;1;1540
9018;5;140;3;2;3;13;1;1;1100;8000;167;102;9369;1;2240
9019;5;309;4;7;8;0;1;0;0;8000;1250;121;9371;0;2240
9020;5;350;7;4;2;0;0;0;0;8000;1250;121;9371;1;2240
9021;5;400;4;3;3;0;1;0;0;8000;1250;121;9371;0;2240
9022;5;225;4;2;2;11;1;0;2150;6500;642;83;9375;0;1820
9023;5;280;4;4;4;6;0;1;3200;6000;100;77;9377;0;1680
9024;5;380;3;6;8;0;1;1;0;9000;244;136;9380;1;2520
9025;5;390;3;3;2;1;0;0;1800;6500;1000;83;9383;0;1820
9026;1;325;4;3;0;0;1;0;0;9000;236;148;9384;1;2520
9027;5;290;5;3;3;6;1;0;3800;4100;1435;52;9387;0;1148
9028;1;133;4;4;3;6;0;0;1500;7000;800;94;9394;0;1960
9029;1;320;4;3;3;10;0;1;1700;7000;600;94;9394;0;1960
9030;5;162;3;2;2;7;1;1;1250;8000;42;102;9394;0;2240
9031;2;230;3;5;4;6;1;0;1800;7500;0;96;9396;0;2100
9032;5;120;3;3;2;0;1;0;0;8900;371;134;9405;1;2492
9033;5;48;1;1;2;15;0;1;2121;6800;400;87;9408;0;1904
9034;5;420;3;5;5;0;1;0;0;8200;1084;124;9408;0;2296
9035;3;450;5;4;4;0;1;1;0;9000;250;160;9410;1;2520
9036;5;280;3;3;2;9;1;1;3000;5650;692;72;9414;1;1582
9037;5;115;3;5;2;10;1;0;1830;7000;495;89;9414;0;1960
9038;5;136;3;3;1;9;1;0;1530;7500;290;96;9416;0;2100
9039;5;132;3;1;2;7;0;1;920;8000;400;102;9422;0;2240
9040;1;176;4;5;3;6;1;1;2136;6500;704;87;9427;0;1820
9041;5;642;4;7;4;0;1;0;0;9050;250;137;9437;1;2534
9042;5;182;3;5;3;10;1;0;3600;4900;875;63;9438;1;1372
9043;5;242;3;4;3;1;1;1;2100;7000;250;89;9439;0;1960
9044;4;80;2;2;1;7;1;1;3985;5000;395;65;9445;1;1400
9045;5;170;3;3;2;8;1;0;1800;7000;559;89;9448;1;1960
9046;5;139;3;2;0;7;1;0;1250;8000;103;102;9455;0;2240
9047;5;290;3;2;2;0;0;1;0;8000;1334;121;9455;0;2240
9048;5;139;3;2;0;7;1;0;1250;8000;103;102;9455;1;2240
9049;4;134;3;4;2;3;1;1;1900;7000;466;91;9457;1;1960
9050;1;325;5;4;7;0;1;1;0;8900;417;146;9463;0;2492
9051;5;217;3;4;3;1;1;0;2884;6500;0;83;9467;0;1820
9052;5;189;4;3;2;5;0;1;2300;6500;584;83;9467;1;1820
9053;1;300;4;3;3;3;1;0;1400;7500;469;100;9469;0;2100
9054;5;169;4;4;4;9;1;0;1800;6450;1140;82;9472;1;1806
9055;4;320;3;6;3;9;1;0;2000;6490;900;84;9474;0;1817
9056;4;185;3;2;1;3;1;0;2488;6900;0;89;9477;0;1932
9057;5;240;3;4;3;9;1;0;3211;5100;1102;65;9478;0;1428
9058;5;330;3;6;4;0;1;0;0;8500;856;128;9484;1;2380
9059;1;320;4;5;4;6;0;0;3480;5000;940;67;9487;1;1400
9060;5;160;3;4;3;0;1;1;0;9350;0;141;9491;0;2618
9061;1;200;3;4;4;10;1;0;2900;5500;1021;74;9495;0;1540
9062;1;380;4;5;4;0;1;0;0;8500;857;140;9497;1;2380
9063;4;480;4;7;3;14;0;1;2800;6500;115;84;9499;0;1820
9064;4;258;5;6;0;0;1;0;0;8700;670;133;9503;1;2436
9065;5;298;5;3;3;0;1;0;0;8000;1384;121;9505;1;2240
9066;1;327;4;4;2;0;1;0;0;8799;563;145;9507;0;2464
9067;5;201;4;4;4;13;1;0;2600;5933;900;76;9509;1;1661
9068;4;165;3;3;1;5;1;1;2000;7000;420;91;9511;0;1960
9069;3;350;4;4;4;0;1;1;1;9000;359;160;9520;1;2520
9070;5;130;3;2;1;4;0;1;1134;7900;386;101;9521;0;2212
9071;5;80;4;4;3;5;1;0;3450;6000;0;77;9527;1;1680
9072;5;250;3;4;2;1;0;0;2400;7000;42;89;9531;0;1960
9073;5;230;3;4;4;12;0;0;2200;6500;750;83;9533;1;1820
9074;5;400;4;3;2;0;1;0;0;8000;1417;121;9538;1;2240
9075;5;260;2;5;5;0;1;0;0;8000;1417;121;9538;1;2240
9076;5;1600;6;6;6;0;1;1;0;7600;1834;115;9549;1;2128
9077;5;380;6;5;3;0;0;0;0;9000;417;136;9553;1;2520
9078;5;300;5;5;4;8;1;0;3200;4792;1500;61;9553;1;1342
9079;2;235;4;4;3;13;1;0;3450;5500;541;70;9561;0;1540
9080;5;462;7;2;3;0;0;0;0;8600;834;130;9564;0;2408
9081;5;287;3;4;4;0;1;1;0;9000;430;136;9566;0;2520
9082;4;180;3;3;2;6;1;0;2000;7000;475;91;9566;0;1960
9083;5;116;2;2;2;8;0;1;1215;8000;250;102;9567;1;2240
9084;5;284;3;2;2;9;1;1;2300;6600;584;84;9568;1;1848
9085;5;270;3;4;2;6;1;0;2890;6500;100;83;9573;0;1820
9086;5;234;3;4;3;13;1;0;2400;7000;84;89;9573;1;1960
9087;5;89;2;2;2;8;1;1;1440;7700;351;98;9589;1;2156
9088;1;230;4;4;4;4;1;0;2260;6000;1250;80;9590;0;1680
9089;5;189;4;3;3;14;1;0;3300;5780;440;74;9594;0;1618
9090;5;215;4;4;2;16;0;1;2600;6000;917;77;9594;1;1680
9091;5;100;3;2;2;11;1;1;1239;7950;313;101;9603;1;2226
9092;5;310;5;4;5;3;1;0;4364;2700;2506;35;9605;0;756
9093;5;240;3;4;3;3;1;1;3600;4950;1000;63;9613;1;1386
9094;5;200;5;6;4;6;1;0;3300;5000;1250;64;9614;0;1400
9095;5;160;4;4;3;9;1;1;2184;6500;858;83;9625;0;1820
9096;5;845;5;9;6;0;1;1;0;8499;1000;128;9627;0;2380
9097;5;296;4;5;2;0;1;0;0;8500;1000;128;9628;0;2380
9098;5;288;4;5;4;2;1;1;3600;4800;1167;61;9628;0;1344
9099;4;120;3;2;1;3;1;0;1700;7500;334;97;9631;1;2100
9100;5;48;1;1;2;7;1;1;2300;7000;245;89;9634;1;1960
